genres,first_release_date,name,slug,itad_id,release_price
"[5, 13, 15, 24]",2005-03-01,Brothers in Arms: Road to Hill 30,brothers-in-arms-road-to-hill-30,018d937f-1217-7255-acfb-f12561822b6e,9.95
"[7, 8, 31, 32]",2023-12-05,A Highland Song,a-highland-song,018d937f-6ee6-7204-89da-b33d2118bdc0,17.99
"[12, 31, 32]",2013-12-06,Ravensword: Shadowlands,ravensword-shadowlands,018d937e-f99e-700d-8d65-98346191a403,14.99
"[10, 12, 15, 32]",2014-04-03,Nekro,nekro,018d937f-30ae-73af-bb1b-84f4929f91bf,19.99
"[9, 13, 15, 32]",2016-09-21,BalanCity,balancity,018d937f-304c-71c4-bd93-304c1c92633c,9.99
"[8, 9, 12, 31, 32]",2016-09-02,Seasons after Fall,seasons-after-fall,018d937f-016d-726f-9a73-f1e000214106,14.99
"[4, 9, 13, 31, 32, 33]",2021-04-15,Rain on Your Parade,rain-on-your-parade,018d937f-3d3e-70c7-b0ce-ad8396bdc41f,14.99
[12],2011-03-01,Rift,rift,018d937f-0c6a-71f4-8f59-699ecc65acbb,19.99
"[7, 31, 32]",2021-05-20,Of Bird and Cage,of-bird-and-cage,018d937e-ea59-72fd-98a3-5b983a7e21f0,14.99
"[11, 15, 32]",2016-10-13,Mushroom Wars 2,mushroom-wars-2,018d937f-0bf7-72bf-952f-e31d6adcbc0e,14.99
"[2, 13, 31, 32]",2021-04-23,Trails and Traces: The Tomb of Thomas Tew,trails-and-traces-the-tomb-of-thomas-tew,018d937f-154d-7270-9570-dffb26b90251,3.99
"[2, 8, 9, 31, 32]",2020-07-10,Creaks,creaks,018d937e-fd27-7169-a3ab-b786a780b564,20
"[9, 31, 32]",2020-12-08,Call of the Sea,call-of-the-sea,018d937f-4263-733b-b061-5d193e036908,19.99
"[2, 9, 31, 32]",2012-06-19,Resonance,resonance,018d937f-03bc-72b7-ba84-cc94c2c35b48,9.99
"[9, 31]",2015-07-28,King's Quest,kings-quest,018d937f-32d3-712e-9f31-90aa5b9023d2,39.99
"[12, 31, 32]",2020-12-03,Haven,haven,018d937f-179a-7363-8612-8361000c5606,24.99
"[12, 31, 32]",2022-02-24,Martha Is Dead,martha-is-dead,018d937f-20bd-7018-a327-fa7c14d7b14a,29.99
"[9, 14, 32]",2018-07-26,Arcane Golf,arcane-golf,018d937f-15c9-70fc-81f8-0350f6edabdb,8.99
"[4, 7, 31, 32, 33]",2018-09-13,Old School Musical,old-school-musical,018d937f-37ff-70d4-94e9-bd2ea8ad8701,12.99
"[4, 5, 7, 32, 33]",2020-08-13,Double Kick Heroes,double-kick-heroes,018d937f-011b-7234-8e61-9a625e6b208e,19.99
"[13, 15, 32]",2023-10-03,Station to Station,station-to-station,018d937f-6ee3-738a-b578-ddd7e7220b4b,17.99
"[12, 13, 15, 16, 31]",2018-06-28,Six Ages: Ride like the Wind,six-ages-ride-like-the-wind,018d937f-15e3-73ae-acfd-7e0dcd3626b8,19.99
"[5, 15, 32]",2021-09-28,Lemnis Gate,lemnis-gate,018d937f-3289-7224-98cb-f4d2c8e7b189,19.99
[16],2005-04-12,Oasis,oasis,018d937f-2d8f-7393-a281-1f1b1c0c96e3,7.3
"[8, 9, 31]",2008-06-02,LEGO Indiana Jones: The Original Adventures,lego-indiana-jones-the-original-adventures,018d937e-fa3e-7282-a82d-3e8d4c26eb44,19.99
"[9, 31]",2008-05-12,LostWinds,lostwinds,018d937f-00d9-711f-b220-78be2962444d,9.99
"[8, 15, 31, 32, 33]",2019-08-29,Heave Ho,heave-ho,018d937f-067b-70c3-901d-b3e022cfaaab,8.73
"[12, 15, 16, 31, 32]",2013-07-25,Shadowrun Returns,shadowrun-returns,018d937f-362d-707d-b05a-be11b78dea12,19.99
"[5, 8, 9, 13, 32]",2015-11-10,Kumoon: Ballistic Physics Puzzle,kumoon-ballistic-physics-puzzle,018d937f-35aa-7312-b4d0-6f3f7ccb0383,7.99
"[4, 8, 25, 31, 32, 33]",2020-09-10,Redneck Ed: Astro Monsters Show,redneck-ed-astro-monsters-show,018d937f-3eae-73a4-9691-af4fe2b53d83,19.99
"[8, 31, 32, 33]",2019-09-16,Jet Kave Adventure,jet-kave-adventure,018d937f-4a34-7030-8eca-1a8358046043,14.99
"[12, 15, 16, 32]",2024-04-10,Broken Roads,broken-roads,018d937f-464a-70ca-bf5b-2ee4abf29acc,34.99
"[5, 12, 13, 15, 32]",2018-12-31,WWII Online,wwii-online,018d937e-f55f-735f-8a36-ef267cb911fe,0
"[12, 25, 31]",2024-02-29,Welcome to Paradize,welcome-to-paradize,018d937f-7adc-73e2-94ff-7c22d84de34d,24.99
"[13, 15, 32]",2010-07-05,Making History II: The War of the World,making-history-ii-the-war-of-the-world,018d937f-09d1-7293-882c-8cb7f72c2807,19.99
"[12, 32]",2023-12-05,Extremely Powerful Capybaras,extremely-powerful-capybaras,018d937f-6eea-7164-b49f-cc638fb91b72,99.99
"[5, 31, 32]",2016-02-24,Reagan Gorbachev,reagan-gorbachev,018d937f-3623-7018-a9e4-6e82f42209db,9.99
"[12, 13, 15, 31]",2013-10-15,Alphadia Genesis,alphadia-genesis,018d937f-008e-73f0-a1ac-d3d92c432e69,14.99
"[4, 9, 12, 15, 16, 31, 32, 35]",2023-11-14,Backpack Hero,backpack-hero,018d937f-5faa-7118-9523-f36ea38ce137,19.99
"[10, 13, 31, 33]",2020-04-28,SnowRunner,snowrunner,018d937f-3e66-70a2-bb81-04e55ec0da54,39.99
"[8, 9, 31, 32]",2021-07-30,Vesper,vesper,018d937f-43dc-735c-83ea-43796fced9fe,19.99
"[15, 31, 32]",2021-07-27,HighFleet,highfleet,018d937f-4b29-7066-85fd-ca3cc1446688,29.99
"[13, 14]",2016-11-04,Football Manager 2017,football-manager-2017,018d937e-f8e3-7099-9aed-3c112cb925e6,49.99
"[8, 9, 25, 31, 32, 33]",2012-08-29,They Bleed Pixels,they-bleed-pixels,018d937f-160b-7125-921f-720f6fd870b5,9.99
"[15, 16]",2020-01-28,Warhammer Underworlds: Online,warhammer-underworlds-online,018d937f-2685-737f-bda1-b561ca2b4016,29.99
"[2, 31]",2018-08-13,The Walking Dead: The Final Season,the-walking-dead-the-final-season,018d937f-1a93-71c2-be67-e7b4fa949b68,19.99
"[12, 31, 32]",2023-07-13,Testament: The Order of High-Human,testament-the-order-of-high-human,018d937f-6f05-7085-b171-6fe0a64e2a74,34.99
"[8, 31]",2024-05-17,My Little Pony: A Zephyr Heights Mystery,my-little-pony-a-zephyr-heights-mystery,018e333b-74e3-71ab-9f76-2cfa8d43f13a,39.99
"[13, 15, 32]",2024-06-21,Dystopika,dystopika,018d937f-75a9-7369-bb13-8d5c2bf45217,6.99
"[25, 31, 32]",2012-02-07,Shank 2,shank-2,018d937f-159e-71fd-ae6a-2013539e289c,9.99
[14],2012-08-28,Madden NFL 13,madden-nfl-13,018d937f-2a01-701d-884a-286b24aa3483,59.99
[5],2006-09-25,El Matador,el-matador,018d937f-2b24-713d-a741-20b1b5ce2e80,9.95
"[13, 15]",2000-12-31,Europa Universalis: Crown of the North,europa-universalis-crown-of-the-north,018d937e-ff2d-70fb-98ec-09a001bba289,2.95
"[4, 25, 32, 33]",2022-06-17,Final Vendetta,final-vendetta,018d937f-611e-7357-af5a-aad83f740fce,24.99
"[12, 13, 31]",2023-12-05,Disney Dreamlight Valley,disney-dreamlight-valley,018d937f-6449-7233-bfbc-a2e0c5c5eac3,29.99
"[12, 31]",2023-07-27,The Expanse: A Telltale Series,the-expanse-a-telltale-series,018d937f-7361-70ff-95fe-3636a9afe026,39.99
[31],2003-10-21,Curse: The Eye of Isis,curse-the-eye-of-isis,018d937f-172f-7317-aaa4-21731d72eda3,9.99
"[13, 14]",2015-02-04,Eastside Hockey Manager,eastside-hockey-manager,018d937f-1781-73fd-8821-05bd1a5b3f75,14.99
"[2, 8, 9, 31, 32]",2020-07-23,Röki,roki,018d937f-3a1b-7389-97d0-be5cc7237d51,19.99
"[31, 32]",2022-07-13,The Tale of Bistun,the-tale-of-bistun,018d937f-51d7-714c-9c75-12460b735c5f,16.75
"[5, 10, 12, 31]",2005-05-20,Boiling Point: Road to Hell,boiling-point-road-to-hell,018d937e-ea12-720c-9024-4983cf87db8c,9.95
"[4, 31]",2023-11-16,Naruto x Boruto: Ultimate Ninja Storm Connections,naruto-x-boruto-ultimate-ninja-storm-connections,018d937f-6ef1-73d9-ad41-390d27123f5e,59.99
"[8, 25, 31]",2008-09-23,LEGO Batman: The Videogame,lego-batman-the-videogame,018d937e-f4bc-7266-b884-e9ca22dbadf7,16.95
"[5, 8, 31, 32, 33]",2017-08-16,20XX,20xx,018d937f-0c0d-72bd-97ff-e2cc1d90eddb,14.99
"[4, 14, 32, 33]",2018-07-05,Ultra Space Battle Brawl,ultra-space-battle-brawl,018d937f-0c73-738a-8e02-efa972f9236f,9.99
"[12, 13, 31, 32]",2023-09-20,Moonstone Island,moonstone-island,018d937f-50c3-727c-a1be-cf2726faef27,19.99
"[4, 5, 10, 11, 14, 15]",2000-07-17,Clusterball,clusterball,018d937f-0a75-730b-942e-d7cc4419fea1,9.99
[4],2017-05-16,Injustice 2,injustice-2,018d937f-0401-7162-a421-a8361b4e45e6,49.99
"[15, 16, 24]",2023-05-02,Showgunners,showgunners,018d937f-6d18-7152-ba84-d33894748b4b,29.99
"[8, 31]",2001-05-17,Commander Keen,commander-keen,018d937f-2eaa-70c6-91a8-e1ef0b33efb9,4.99
"[13, 15, 32]",2003-12-03,Wildlife Park,wildlife-park,018d937f-0a5a-72af-9b55-56f33a92081d,6.99
"[2, 31, 32]",2017-07-13,The Inner World: The Last Wind Monk,the-inner-world-the-last-wind-monk,018d937f-0666-72c0-a5d2-2d6f22feb82f,24.99
"[11, 15]",2008-05-01,WorldShift,worldshift,018d937f-30c2-70b8-8803-48ff71f4e3ea,9.95
"[12, 15, 24]",2007-02-15,Soul Nomad & the World Eaters,soul-nomad-and-the-world-eaters,018d937f-4ccb-716f-bb02-9d25e19d31f6,19.99
"[5, 13]",2017-08-01,Dreadnought,dreadnought,018d937e-fdd9-73ab-a0f2-a2da1c57f481,0
"[15, 33]",2006-10-01,Diner Dash: Flo on the Go,diner-dash-flo-on-the-go,018d937f-120b-70f5-8697-75ff7a446976,14.63
[14],2009-03-03,Major League Baseball 2K9,major-league-baseball-2k9,018d937f-067d-71aa-99d2-20754f631624,9.99
"[4, 12, 31, 32]",2020-03-11,Neon City Riders,neon-city-riders,018d937f-3c48-725c-b2ed-ee0d4ee63e90,19.99
[31],2002-12-31,Prisoner of War,prisoner-of-war,018d937f-292f-715b-a9ad-ef3080cc81d2,6.13
"[5, 32]",2014-01-03,Drunken Robot Pornography,drunken-robot-pornography,018d937e-fd56-72ae-9e35-4b43e2ee7e27,9.99
"[12, 13, 31, 32]",2021-09-16,Eastward,eastward,018d937f-20f2-7248-ae6f-f2e868cfec6a,24.99
"[5, 10, 31]",2006-08-29,Saints Row,saints-row,018d937f-0eb9-715b-8b35-5b756ce55095,59.99
[25],2015-10-06,Transformers: Devastation,transformers-devastation,018d937e-f529-7146-aefb-106b77a679b6,48.89
"[12, 31, 32, 33]",2015-07-03,Loot Hero DX,loot-hero-dx,018d937e-ff7d-72cb-a737-8c4848c2ab92,2.99
"[9, 31, 32]",2015-04-15,Kill the Plumber,kill-the-plumber,018d937e-fda1-712a-a1d8-4ffda92cee60,4.99
"[9, 32]",2017-02-07,Induction,induction,018d937f-310f-70d3-9b01-8598c5fea7f3,9.99
[12],2013-08-22,Conception II: Children of the Seven Stars,conception-ii-children-of-the-seven-stars,018d937f-3089-721c-be2a-6da0e8438f15,19.99
"[10, 13]",2020-08-20,Train Sim World 2,train-sim-world-2,018d937f-436b-71fb-9a16-feca5e671816,29.99
"[8, 9, 31]",2022-03-31,Moss: Book II,moss-book-ii,018d937f-662e-73b0-bebb-5bd11750bbcd,29.99
[10],2021-11-09,Forza Horizon 5,forza-horizon-5,018d937f-51cf-71a2-8359-bde443177de4,59.99
"[5, 31]",2018-02-28,Z1: Battle Royale,z1-battle-royale,018d937e-ff0d-701a-933e-10637f627b63,19.99
"[10, 13, 14]",2023-05-11,TT Isle of Man: Ride on the Edge 3,tt-isle-of-man-ride-on-the-edge-3,018d937f-6c94-7096-b156-2a9737c31f01,49.99
"[8, 9, 31, 32]",2010-07-21,Limbo,limbo,018d937e-ea32-7036-ad1c-5f8fb76a7583,9.99
"[10, 13, 14, 33]",2020-02-03,Monster Energy Supercross: The Official Videogame 3,monster-energy-supercross-the-official-videogame-3,018d937f-3a2b-71d1-9924-38d16ded78e4,49.99
"[4, 12, 31]",2008-11-13,Way of the Samurai 3,way-of-the-samurai-3,018d937f-3488-7001-9866-089b2cf161ba,19.99
"[10, 13]",2017-09-22,Project CARS 2,project-cars-2,018d937f-30a5-7115-86fc-0733730bdc07,59.99
"[12, 31, 32]",2011-07-20,Bastion,bastion,018d937f-05be-7337-8877-c43351e767cb,14.99
"[12, 13, 31]",2017-11-24,Senran Kagura Reflexions,senran-kagura-reflexions,018d937f-3496-73e1-a9fe-7da41d7b4e9f,9.99
"[12, 31]",2014-11-18,Adventure Time: The Secret of the Nameless Kingdom,adventure-time-the-secret-of-the-nameless-kingdom,018d937f-05f6-72a2-9759-4b8d0d735812,39.99
"[8, 12, 13, 15, 31, 32]",2018-09-26,Niffelheim,niffelheim,018d937f-3465-72b0-9b54-c7f791ad0b85,19.99
[12],2015-01-22,Tales of Zestiria,tales-of-zestiria,018d937f-2b92-725d-a702-2182ca7057df,49.99
"[4, 9, 12, 31, 32]",2019-03-27,Windscape,windscape,018d937e-ea89-7344-9ac3-14d069d8482f,19.99
"[8, 9, 31, 32]",2022-06-01,Silt,silt,018d937f-51d0-71f8-bae2-77219ad2f51f,14.99
"[12, 31, 32]",2017-02-23,Shadows of Adam,shadows-of-adam,018d937e-e9ba-71b7-b901-de864d0e0007,14.99
"[2, 9, 12, 31, 32]",2011-02-24,Gemini Rue,gemini-rue,018d937e-f4d2-7160-ada0-e1e03464024b,9.99
"[8, 9, 13, 15, 31, 32]",2011-05-06,Beep,beep,018d937e-f876-739c-a4c3-2f783be8bd3b,9.95
"[5, 9, 13, 15, 31, 32]",2009-08-04,Real Heroes: Firefighter,real-heroes-firefighter,018d937f-1798-7232-982c-7a25653fab40,9.99
"[9, 11, 13, 15, 24]",2010-08-09,Plants vs. Zombies: GOTY Edition,plants-vs-zombies-goty-edition,018d937f-3573-72e3-b99a-50686bf641fc,9.99
"[5, 25]",2020-09-29,Bartlow's Dread Machine,bartlows-dread-machine,018d937f-3dd6-72f5-8268-1a0e6b181e13,14.99
"[5, 12, 32]",2006-09-15,The Ship: Murder Party,the-ship-murder-party,018d937f-03cd-735b-9c8f-c12d2f446601,19.99
"[12, 13, 14]",2023-04-07,EA Sports PGA Tour,ea-sports-pga-tour,018d937f-6971-7292-85a1-1ffcba708cf0,69.99
[32],2016-02-15,The Ship: Remasted,the-ship-remasted,018d937f-0c4c-71b8-a7f5-2efb610b7c61,19.99
"[5, 32]",2018-05-03,Null Vector,null-vector,018d937f-346a-7238-912d-f17131deaac2,4.99
[4],2017-06-16,Arms,arms,018d937f-267e-72ee-81e9-c43d0bb2a914,59.99
"[8, 31]",2020-03-10,Ori and the Will of the Wisps,ori-and-the-will-of-the-wisps,018d937f-3cc5-7116-b8e1-06ca7dd2e7ca,29.99
"[12, 15, 25, 31, 32]",2022-05-03,Loot River,loot-river,018d937f-4d3a-7328-aead-3a771fad65ea,24.99
"[2, 15, 31]",2009-02-27,Ceville,ceville,018d937e-f9a4-7057-be44-664709dc4754,9.99
"[13, 15, 32, 35]",2017-09-15,Niche: A Genetics Survival Game,niche-a-genetics-survival-game,018d937f-2b35-72da-b450-6bde20e7c8cb,18.99
[10],2010-07-28,Hydro Thunder Hurricane,hydro-thunder-hurricane,018d937f-3e06-72b3-9d2e-b0b0281f6e6d,9.99
"[12, 13, 15]",2003-05-06,Eve Online,eve-online,018d937f-15ad-73a6-bcf1-9e1a1661f418,12.99
[14],2006-12-20,3D Ultra Minigolf Adventures,3d-ultra-minigolf-adventures,018d937f-362c-70ae-a2a9-f3cbeeb958fd,9.99
"[7, 13, 15]",2012-09-03,My Singing Monsters,my-singing-monsters,018d937f-4cb1-7067-9ee2-3c335c6da035,0
"[5, 9, 31]",2009-02-27,Cryostasis,cryostasis,018d937f-0fc7-70c8-9f8d-250c67ddbea5,12.99
"[31, 32]",2020-12-11,Alba: A Wildlife Adventure,alba-a-wildlife-adventure,018d937f-4432-71cb-801f-0cb1a4501f76,16.99
"[5, 10, 31, 32, 33]",2015-05-29,The Next Penelope,the-next-penelope,018d937f-1069-728a-ab68-df3f5eccf988,9.99
"[10, 11, 13]",2007-12-03,18 Wheels of Steel: American Long Haul,18-wheels-of-steel-american-long-haul,018d937f-35fe-70b6-a36b-21fb090346ba,16.99
"[12, 15, 31, 34]",2016-06-16,Root Letter,root-letter,018d937f-1302-7119-9597-dfa248d3be02,19.99
"[12, 16]",2023-02-24,Octopath Traveler II,octopath-traveler-ii,018d937f-64ac-7047-aed9-f1a7e64996d5,59.99
"[12, 25]",2006-06-26,Titan Quest,titan-quest,018d937f-00e5-71cf-adc1-6c972078fd99,14.99
"[9, 12]",2013-10-03,Marvel Puzzle Quest,marvel-puzzle-quest,018d937f-1186-73d5-9d1a-a23c14bbb990,0
"[8, 31, 32]",2013-09-13,Volgarr the Viking,volgarr-the-viking,018d937f-15b6-7035-9a26-d4e123ff778c,11.99
"[4, 5, 25, 32]",2009-04-21,Zeno Clash,zeno-clash,018d937e-fd6c-70ae-b094-fe3f941caf05,9.99
"[10, 13, 14]",2018-03-27,MX vs. ATV: All Out,mx-vs-atv-all-out,018d937f-2d5a-736b-9fd4-c5af669c2466,39.99
"[8, 9, 15, 31, 32]",2023-04-20,Tin Hearts,tin-hearts,018d937f-3473-70bb-9ca5-a25ecf4a28e2,29.99
"[13, 14]",2023-09-29,EA Sports FC 24,ea-sports-fc-24,018d937f-730c-7162-b22a-575b3d9cbdf3,69.99
"[9, 15, 16, 24, 32]",2015-09-08,"Warhammer 40,000: Regicide",warhammer-40000-regicide,018d937f-13aa-728f-959c-e2470db1d4f5,14.99
"[12, 31, 35]",2019-10-11,Alluris,alluris,018d937f-00d8-737d-a523-77368838883b,9.99
[14],2019-11-01,Mario & Sonic at the Olympic Games Tokyo 2020,mario-and-sonic-at-the-olympic-games-tokyo-2020,018d937f-3a75-7176-a0a2-5efa41925239,59.99
"[5, 9, 31]",2005-10-24,Call of Cthulhu: Dark Corners of the Earth,call-of-cthulhu-dark-corners-of-the-earth,018d937f-101e-70b4-9eaa-75df4c78effd,9.99
"[4, 12, 31, 32, 33]",2016-08-31,Lost Castle,lost-castle,018d937f-20d2-7254-b797-d68c080950b4,7
"[12, 24, 31, 33]",2013-10-23,How to Survive,how-to-survive,018d937f-1c54-71a8-a3ce-f7f9e4fc2579,14.99
"[5, 10, 31, 32, 33]",2017-11-14,Lost Wing,lost-wing,018d937f-1045-73ba-9ce3-d3c2c4186251,4.99
"[12, 13, 15, 16, 31, 32]",2015-04-30,Chroma Squad,chroma-squad,018d937e-f8a0-70e7-95d3-899207bce45d,15
"[9, 31, 32]",2019-09-20,The Sojourn,the-sojourn,018d937e-f496-7285-b070-2ad24d9ac87d,24.99
"[9, 31, 32, 33]",2019-10-09,Super Box Land Demake,super-box-land-demake,018d937f-442d-70a8-9cda-0eafe42f37ff,4.99
"[12, 13, 31]",2023-06-28,Dave the Diver,dave-the-diver,018d937f-6193-709d-abb2-957fd9982d2f,19.99
"[12, 15, 16, 24]",2022-08-04,Hard West 2,hard-west-2,018d937f-5e11-709c-a8ed-80eecf113ca8,29.99
"[4, 14]",2021-05-21,Knockout City,knockout-city,018d937f-4c8d-739b-8a90-2057e60d18e2,19.99
"[13, 15, 26, 35]",2012-04-11,Pure Chess,pure-chess,018d937f-2b6c-703d-95e8-4888555016c2,15.99
[32],2015-08-20,Knight & Damsel,knight-and-damsel,018d937e-feaf-7125-b12b-635818974105,9.99
"[4, 12, 15, 25, 31, 32]",2016-11-17,Icey,icey,018d937f-30f8-73c8-96cf-947e2c4ecd7a,10.99
"[8, 9, 31, 32, 33]",2016-08-18,Legend of the Skyfish,legend-of-the-skyfish,018d937f-27d0-72cb-97d8-b0205f9dc632,7.99
"[8, 31]",2013-11-15,Knack,knack,018d937f-1257-707e-823b-4c11003f2e0a,0.99
"[8, 9, 31, 32]",2020-08-04,Skully,skully,018d937e-ffae-724c-b760-ce96d6f7eae1,29.99
"[8, 9, 31, 32, 33]",2010-06-18,Klaus,klaus,018d937f-1e76-706c-bd5a-e6659724f439,14.99
[9],2008-09-03,Peggle Nights,peggle-nights,018d937f-0eaa-70c9-9c26-223827c9c50d,9.99
"[12, 15, 16, 31, 32]",2015-12-09,SteamWorld Heist,steamworld-heist,018d937f-170a-71f4-a450-f24a04a83524,19.99
"[12, 13, 31, 32]",2022-03-17,No Place Like Home,no-place-like-home,018d937f-49ae-7371-9c3b-668780d79ed3,19.99
"[10, 13, 14]",2019-06-06,MotoGP 19,motogp-19,018d937f-0e69-73c4-92ae-05691c78d26d,49.99
"[5, 10, 33]",2019-09-19,Agent Intercept,agent-intercept,018d937f-4f21-734c-9b1e-703b25c000ab,19.99
"[8, 31, 33]",2016-03-28,Lucky's Tale,luckys-tale,018d937e-fde4-72ff-a7af-45e492a47b5d,0
"[8, 10, 14, 32, 33]",2017-01-31,The Videokid,the-videokid,018d937f-3602-7216-a229-a924902dc8bf,3.99
"[12, 31]",2010-10-10,Faery: Legends of Avalon,faery-legends-of-avalon,018d937f-2b6f-739f-be69-21ccb5ac2014,14.99
"[4, 14, 32, 33]",2013-04-30,Lethal League,lethal-league,018d937f-0a12-70dc-9c76-60492d217eb5,13.99
"[13, 31]",2021-04-29,New Pokémon Snap,new-pokemon-snap,018d937f-439e-70a6-b32e-7a64fdd94d74,59.99
"[9, 12, 15, 16, 30, 31, 32]",2014-05-22,Squids Odyssey,squids-odyssey,018d937f-0f9b-70e8-8870-8d65a1354893,14.99
"[8, 9, 15, 32]",2016-03-17,101 Ways to Die,101-ways-to-die,018d937f-0e4b-73a2-8bdc-f10cb8a89da0,14.99
"[9, 12, 15, 31]",2019-11-12,The Legend of Bum-bo,the-legend-of-bum-bo,018d937f-3826-7095-b912-aafdb5e2b402,14.99
"[2, 9, 31]",2014-03-04,Clockwork Tales: Of Glass and Ink,clockwork-tales-of-glass-and-ink,018d937e-fee5-7142-b590-63c951e02d04,7.99
[5],2014-03-11,Titanfall,titanfall,018d937e-f095-7289-bf63-a72a11259075,59.99
"[8, 12, 15, 31, 32]",2018-02-08,Aegis Defenders,aegis-defenders,018d937e-ff79-7006-af68-00a546488928,19.99
"[8, 31]",2012-07-28,New Super Mario Bros. 2,new-super-mario-bros-2,018d937e-ff80-7045-b7a3-24f61ee09293,29.99
"[8, 31, 32]",2016-11-14,Mekazoo,mekazoo,018d937f-2799-7217-9a44-b3f679a40472,19.99
"[8, 25, 32]",2017-09-19,Hidden Dragon: Legend,hidden-dragon-legend,018d937e-e9ba-71b7-b901-de8645df99ed,14.99
"[5, 32]",2023-10-19,Forgive Me Father 2,forgive-me-father-2,018d937f-6cc2-72db-97ce-ffff94d38f84,99.99
"[5, 10]",2009-03-01,Death Track: Resurrection,death-track-resurrection,018d937f-03e2-7281-a961-037a2f280fa6,9.99
[12],2019-10-16,Little Town Hero,little-town-hero,018d937f-439b-703a-aa6f-18d28795cb90,24.99
"[10, 32]",2018-02-09,Break Arts II,break-arts-ii,018d937f-2869-7241-9db8-966743b00dff,14.99
"[5, 32]",2015-12-08,The Mean Greens: Plastic Warfare,the-mean-greens-plastic-warfare,018d937f-0a50-73c7-8e1a-a863c1a0ba39,14.99
"[4, 8, 25, 31]",2003-11-05,Gladiator: Sword of Vengeance,gladiator-sword-of-vengeance,018d937f-2052-7085-8b7e-2bda33cd8214,9.99
"[31, 32]",2014-11-20,The Marvellous Miss Take,the-marvellous-miss-take,018d937f-0a1a-706c-aaa6-f6b89e6a9690,19.99
"[4, 14, 32, 33]",2014-05-06,Sportsfriends,sportsfriends,018d937f-05a2-7127-9bfe-4a571fa97c73,14.99
"[11, 12, 13, 15, 31]",2008-09-04,Spore,spore,018d937f-014d-73c0-8229-239746b507b2,19.99
"[9, 31, 32]",2020-08-13,Ever Forward,ever-forward,018d937f-3e9f-7353-a335-e3bc15a6286c,14.99
"[5, 31, 32, 33]",2016-08-30,Livelock,livelock,018d937f-17dd-7384-bba5-9246356ac313,19.99
"[9, 31]",2012-03-27,Lone Survivor,lone-survivor,018d937f-1c8b-7346-8b5b-2004b9b29459,14.99
"[10, 14, 32, 33]",2014-02-27,Super Toy Cars,super-toy-cars,018d937f-045e-71ff-97f3-d249730fe7c1,6.99
"[5, 8, 31, 32]",2016-08-11,Copy Kitty,copy-kitty,018d937e-f060-711b-8c96-22fd2b3b6bfe,9.99
[31],2019-10-31,Luigi's Mansion 3,luigis-mansion-3,018d937f-3874-7146-8ce5-07d66521adc2,59.99
[13],2009-09-14,Heroes Over Europe,heroes-over-europe,018d937f-008b-73d9-a123-bb1cda81fc06,9.99
"[11, 15, 32]",2013-04-30,Zombie Tycoon 2: Brainhov's Revenge,zombie-tycoon-2-brainhovs-revenge,018d937f-21d7-706b-9ad0-38458015e554,4.99
"[9, 25, 31]",2017-11-14,LEGO Marvel Super Heroes 2,lego-marvel-super-heroes-2,018d937f-12e2-7148-915f-55f4d3e0624f,39.99
"[5, 12, 13, 31, 32]",2008-09-30,Mount & Blade,mount-blade,018d9564-bab4-718a-b75e-4cec702c53ac,9.99
"[15, 31, 32]",2015-07-04,Calvino Noir,calvino-noir,018d937f-05da-727d-ac1e-3628e0cee3ee,24.99
"[8, 9, 31, 32]",2022-12-07,Togges,togges,018d937f-4cfb-73b4-9e82-217a44f04d32,19.99
[5],2019-02-28,Left Alive,left-alive,018d937f-1b80-71a6-9560-c04d8e6e5150,59.99
"[5, 12, 15, 32]",2018-02-06,Sairento VR,sairento-vr,018d937f-0437-7010-a26b-6f93e41f9ba7,29.99
"[5, 32]",2014-09-30,Futuridium EP Deluxe,futuridium-ep-deluxe,018d937e-f524-7384-a34a-0a765c5c5934,9.99
"[5, 8, 31, 32, 33]",2019-09-19,Exit the Gungeon,exit-the-gungeon,018d937f-3e02-70a0-9e7c-f4cf29eddd2c,9.99
"[8, 31, 32]",2013-07-30,Cloudberry Kingdom,cloudberry-kingdom,018d937f-07e2-704d-b755-a62bccf97148,29.99
[12],2015-01-20,Citizens of Earth,citizens-of-earth,018d937f-26a4-708b-a574-e7b02fd6b245,14.99
"[13, 14]",2020-09-22,Tennis World Tour 2,tennis-world-tour-2,018d937f-43ee-7072-b3ea-ad84d6485514,39.99
[5],2007-09-25,Halo 3,halo-3,018d937f-0e31-7291-90f7-030a63192a6f,39.99
"[12, 31]",2015-10-20,Overlord: Fellowship of Evil,overlord-fellowship-of-evil,018d937f-1b52-72fe-8828-fc57d4b42401,18.99
"[5, 7, 8, 31, 32]",2014-08-20,Azure Striker Gunvolt,azure-striker-gunvolt,018d937f-340d-70e4-b55f-6090ab1b6a5f,14.99
"[10, 13, 14, 15, 32]",2012-12-18,Pocket Stables,pocket-stables,018d937f-64ed-713a-b28f-26856a99ec1c,8.99
"[25, 31]",2019-02-26,The LEGO Movie 2 Videogame,the-lego-movie-2-videogame,018d937f-0e9c-7302-a9ff-8e7aa36aa051,29.99
"[9, 31, 32]",2017-02-27,Dying: Reborn,dying-reborn,018d937e-f871-71bb-ac07-caf5a31268c6,12.99
"[5, 32, 33]",2013-03-18,Ultratron,ultratron,018d937f-2458-71b7-a582-5bf9a4528e96,9.99
